Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	ArrTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	CRSElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	Diverted	OrigAirport	OrigCity	OrigState	OrigLat	OrigLong	DestAirport	DestCity	DestState	DestLat	DestLong
2002	5	3	5	1137	1145	1404	1410	NW	405	N9338	87	85	71	-6	-8	RAP	MSP	490	3	13	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	4	6	1140	1145	1402	1410	NW	405	N9343	82	85	66	-8	-5	RAP	MSP	490	5	11	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	5	7	1143	1145	1410	1410	NW	405	N9334	87	85	68	0	-2	RAP	MSP	490	12	7	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	6	1	1137	1145	1409	1410	NW	405	N607NW	92	85	68	-1	-8	RAP	MSP	490	7	17	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	7	2	1139	1145	1409	1410	NW	405	N615NW	90	85	70	-1	-6	RAP	MSP	490	10	10	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	8	3	1139	1145	1414	1410	NW	405	N8978E	95	85	79	4	-6	RAP	MSP	490	6	10	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	9	4	1139	1145	1406	1410	NW	405	N608NW	87	85	72	-4	-6	RAP	MSP	490	4	11	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	10	5	1139	1145	1408	1410	NW	405	N961N	89	85	70	-2	-6	RAP	MSP	490	5	14	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	11	6	1145	1145	1405	1410	NW	405	N90S	80	85	67	-5	0	RAP	MSP	490	5	8	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	12	7	1142	1145	1405	1410	NW	405	N623NW	83	85	73	-5	-3	RAP	MSP	490	5	5	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	13	1	1141	1145	1440	1410	NW	405	N913RW	119	85	104	30	-4	RAP	MSP	490	6	9	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	14	2	1144	1145	1404	1410	NW	405	N964N	80	85	67	-6	-1	RAP	MSP	490	4	9	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	15	3	1144	1145	1358	1410	NW	405	N8913E	74	85	66	-12	-1	RAP	MSP	490	2	6	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	16	4	1138	1145	1404	1410	NW	405	N965N	86	85	68	-6	-7	RAP	MSP	490	6	12	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	17	5	1143	1145	1411	1410	NW	405	N926RC	88	85	65	1	-2	RAP	MSP	490	8	15	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	18	6	1142	1145	1359	1410	NW	405	N925US	77	85	68	-11	-3	RAP	MSP	490	3	6	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	19	7	1142	1145	1359	1410	NW	405	N917RW	77	85	65	-11	-3	RAP	MSP	490	4	8	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	20	1	1140	1145	1403	1410	NW	405	N608NW	83	85	71	-7	-5	RAP	MSP	490	4	8	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	21	2	1140	1145	1402	1410	NW	405	N620NW	82	85	67	-8	-5	RAP	MSP	490	6	9	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	22	3	1143	1145	1359	1410	NW	405	N609NW	76	85	64	-11	-2	RAP	MSP	490	4	8	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	23	4	1138	1145	1407	1410	NW	405	N919RW	89	85	67	-3	-7	RAP	MSP	490	6	16	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	24	5	1143	1145	1412	1410	NW	405	N949N	89	85	69	2	-2	RAP	MSP	490	7	13	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	25	6	1149	1145	1403	1410	NW	405	N619NW	74	85	64	-7	4	RAP	MSP	490	3	7	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	26	7	1139	1145	1409	1410	NW	405	N915RW	90	85	60	-1	-6	RAP	MSP	490	21	9	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	27	1	1137	1145	1354	1410	NW	405	N1799U	77	85	64	-16	-8	RAP	MSP	490	2	11	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	28	2	1145	1145	1413	1410	NW	405	N987US	88	85	72	3	0	RAP	MSP	490	3	13	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	29	3	1143	1145	1402	1410	NW	405	N1334U	79	85	68	-8	-2	RAP	MSP	490	4	7	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	30	4	1137	1145	1402	1410	NW	405	N9343	85	85	65	-8	-8	RAP	MSP	490	6	14	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	31	5	1141	1145	1408	1410	NW	405	N617NW	87	85	75	-2	-4	RAP	MSP	490	5	7	0	0	Rapid City Regional	Rapid City	SD	44.04532139	-103.0573708	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	1	3	1256	1305	1514	1540	NW	406	N8929E	138	155	107	-26	-9	DFW	MSP	852	4	27	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	2	4	1254	1305	1523	1540	NW	406	N8929E	149	155	105	-17	-11	DFW	MSP	852	10	34	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	3	5	1301	1305	1507	1540	NW	406	N8925E	126	155	107	-33	-4	DFW	MSP	852	3	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	5	7	1257	1305	1516	1540	NW	406	N614NW	139	155	116	-24	-8	DFW	MSP	852	3	20	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	6	1	1258	1305	1533	1540	NW	406	N8944E	155	155	115	-7	-7	DFW	MSP	852	6	34	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	7	2	1256	1305	1533	1540	NW	406	N8923E	157	155	116	-7	-9	DFW	MSP	852	8	33	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	8	3	NULL	1305	NULL	1540	NW	406	N8986E	NULL	155	NULL	NULL	NULL	DFW	MSP	852	0	0	1	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	9	4	1257	1305	1525	1540	NW	406	N8978E	148	155	109	-15	-8	DFW	MSP	852	7	32	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	10	5	1300	1305	1540	1540	NW	406	N90S	160	155	126	0	-5	DFW	MSP	852	5	29	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	12	7	1256	1305	1521	1540	NW	406	N8960E	145	155	108	-19	-9	DFW	MSP	852	7	30	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	13	1	1259	1305	1558	1540	NW	406	N8933E	179	155	126	18	-6	DFW	MSP	852	24	29	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	14	2	1257	1305	1534	1540	NW	406	N8945E	157	155	123	-6	-8	DFW	MSP	852	5	29	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	15	3	1257	1305	1530	1540	NW	406	N8978E	153	155	116	-10	-8	DFW	MSP	852	5	32	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	16	4	1259	1305	1522	1540	NW	406	N8933E	143	155	112	-18	-6	DFW	MSP	852	8	23	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	17	5	1259	1305	1500	1540	NW	406	N908H	121	155	105	-40	-6	DFW	MSP	852	4	12	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	19	7	1259	1305	1530	1540	NW	406	N608NW	151	155	125	-10	-6	DFW	MSP	852	10	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	20	1	1253	1305	1538	1540	NW	406	N8986E	165	155	133	-2	-12	DFW	MSP	852	4	28	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	21	2	1329	1305	1601	1540	NW	406	N617NW	152	155	126	21	24	DFW	MSP	852	10	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	22	3	1310	1305	1532	1540	NW	406	N8933E	142	155	119	-8	5	DFW	MSP	852	6	17	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	23	4	1300	1305	1524	1540	NW	406	N959N	144	155	119	-16	-5	DFW	MSP	852	5	20	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	24	5	1257	1305	1533	1540	NW	406	N955N	156	155	111	-7	-8	DFW	MSP	852	20	25	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	26	7	1304	1305	1526	1540	NW	406	N8926E	142	155	117	-14	-1	DFW	MSP	852	8	17	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	27	1	1257	1305	1541	1540	NW	406	N8957E	164	155	133	1	-8	DFW	MSP	852	8	23	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	28	2	1257	1305	1542	1540	NW	406	N941N	165	155	122	2	-8	DFW	MSP	852	10	33	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	29	3	1257	1305	1525	1540	NW	406	N953N	148	155	116	-15	-8	DFW	MSP	852	5	27	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	30	4	1257	1305	1537	1540	NW	406	N8929E	160	155	127	-3	-8	DFW	MSP	852	7	26	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	31	5	1300	1305	1526	1540	NW	406	N605NW	146	155	116	-14	-5	DFW	MSP	852	11	19	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	1	3	1743	1651	1836	1750	NW	406	N967N	53	59	37	46	52	MSP	GRB	252	2	14	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	2	4	1646	1651	1747	1750	NW	406	N8929E	61	59	38	-3	-5	MSP	GRB	252	4	19	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	3	5	1705	1651	1815	1750	NW	406	N8925E	70	59	41	25	14	MSP	GRB	252	4	25	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	4	6	1707	1651	1808	1750	NW	406	N1309T	61	59	37	18	16	MSP	GRB	252	4	20	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	5	7	1648	1651	1746	1750	NW	406	N8932E	58	59	37	-4	-3	MSP	GRB	252	7	14	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	6	1	1716	1651	1839	1750	NW	406	N3322L	83	59	43	49	25	MSP	GRB	252	4	36	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	7	2	1715	1651	1823	1750	NW	406	N8950E	68	59	37	33	24	MSP	GRB	252	4	27	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	8	3	NULL	1651	NULL	1750	NW	406	N8950E	NULL	59	NULL	NULL	NULL	MSP	GRB	252	0	0	1	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	9	4	1700	1651	1751	1750	NW	406	N8978E	51	59	38	1	9	MSP	GRB	252	3	10	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	10	5	1647	1651	1738	1750	NW	406	N8938E	51	59	36	-12	-4	MSP	GRB	252	3	12	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	11	6	1645	1651	1736	1750	NW	406	N920RW	51	59	41	-14	-6	MSP	GRB	252	3	7	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	12	7	1649	1651	1751	1750	NW	406	N8929E	62	59	42	1	-2	MSP	GRB	252	6	14	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	13	1	1807	1651	1918	1750	NW	406	N985US	71	59	40	88	76	MSP	GRB	252	4	27	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	14	2	1652	1651	1745	1750	NW	406	N8945E	53	59	41	-5	1	MSP	GRB	252	3	9	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	15	3	1642	1651	1746	1750	NW	406	N8978E	64	59	42	-4	-9	MSP	GRB	252	5	17	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	16	4	1644	1651	1748	1750	NW	406	N621NW	64	59	44	-2	-7	MSP	GRB	252	4	16	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	17	5	1650	1651	1750	1750	NW	406	N957N	60	59	41	0	-1	MSP	GRB	252	3	16	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	18	6	1643	1651	1737	1750	NW	406	N915RW	54	59	39	-13	-8	MSP	GRB	252	5	10	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	19	7	1644	1651	1736	1750	NW	406	N608NW	52	59	40	-14	-7	MSP	GRB	252	4	8	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	20	1	1647	1651	1745	1750	NW	406	N956N	58	59	45	-5	-4	MSP	GRB	252	3	10	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	21	2	1650	1651	1747	1750	NW	406	N913RW	57	59	41	-3	-1	MSP	GRB	252	5	11	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	22	3	1642	1651	1742	1750	NW	406	N8933E	60	59	41	-8	-9	MSP	GRB	252	6	13	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	23	4	1710	1651	1815	1750	NW	406	N959N	65	59	38	25	19	MSP	GRB	252	8	19	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	24	5	1645	1651	1737	1750	NW	406	N955N	52	59	41	-13	-6	MSP	GRB	252	3	8	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	25	6	1645	1651	1745	1750	NW	406	N8986E	60	59	46	-5	-6	MSP	GRB	252	4	10	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	26	7	1647	1651	1739	1750	NW	406	N8926E	52	59	40	-11	-4	MSP	GRB	252	3	9	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	27	1	1651	1651	1753	1750	NW	406	N8957E	62	59	40	3	0	MSP	GRB	252	4	18	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	28	2	1649	1651	1749	1750	NW	406	N958N	60	59	41	-1	-2	MSP	GRB	252	5	14	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	29	3	1648	1651	1742	1750	NW	406	N953N	54	59	38	-8	-3	MSP	GRB	252	4	12	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	30	4	1650	1651	1745	1750	NW	406	N8929E	55	59	39	-5	-1	MSP	GRB	252	6	10	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	31	5	1650	1651	1742	1750	NW	406	N605NW	52	59	38	-8	-1	MSP	GRB	252	5	9	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Austin Straubel International	Green Bay	WI	44.48507333	-88.12959
2002	5	1	3	1720	1721	2001	1952	NW	407	N9340	161	151	128	9	-1	MSP	DFW	852	11	22	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	2	4	1739	1721	2031	1952	NW	407	N1332U	172	151	137	39	18	MSP	DFW	852	5	30	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	3	5	1729	1721	2007	1952	NW	407	N8934E	158	151	123	15	8	MSP	DFW	852	11	24	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	4	6	1719	1721	1942	1952	NW	407	N608NW	143	151	115	-10	-2	MSP	DFW	852	15	13	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	5	7	1714	1721	2008	1952	NW	407	N9333	174	151	134	16	-7	MSP	DFW	852	12	28	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	6	1	1731	1721	2016	1952	NW	407	N919RW	165	151	134	24	10	MSP	DFW	852	2	29	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	7	2	1724	1721	2023	1952	NW	407	N1308T	179	151	147	31	3	MSP	DFW	852	4	28	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	8	3	1920	1721	2304	1952	NW	407	N9332	224	151	151	192	119	MSP	DFW	852	11	62	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	9	4	1718	1721	2004	1952	NW	407	N922RW	166	151	128	12	-3	MSP	DFW	852	15	23	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	10	5	1721	1721	2000	1952	NW	407	N920RW	159	151	128	8	0	MSP	DFW	852	16	15	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	11	6	1713	1721	1937	1952	NW	407	N9332	144	151	119	-15	-8	MSP	DFW	852	10	15	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	12	7	1717	1721	2009	1952	NW	407	N960N	172	151	150	17	-4	MSP	DFW	852	12	10	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	13	1	1728	1721	2004	1952	NW	407	N3324L	156	151	121	12	7	MSP	DFW	852	11	24	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	14	2	1718	1721	1951	1952	NW	407	N914RW	153	151	111	-1	-3	MSP	DFW	852	20	22	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	15	3	1717	1721	2004	1952	NW	407	N1309T	167	151	121	12	-4	MSP	DFW	852	13	33	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
2002	5	16	4	1720	1721	2005	1952	NW	407	N927RC	165	151	121	13	-1	MSP	DFW	852	21	23	0	0	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372
